Date,Station,Depth,Calculated Chlorophyll,Calculated Oxygen,Calculated SPM,Calculated Extinction Coefficient,Salinity,Temperature,Nitrite,Nitrate + Nitrite,Ammonium,Phosphate,Silicate
1/21/2016,4.0,16.0,2.0,9.9, 62,,2.58,10.35,,,,,
1/21/2016,4.0,17.0,2.0,9.9, 61,,2.57,10.35,,,,,
1/21/2016,4.0,18.0,1.9,9.9, 64,,2.59,10.35,,,,,
1/21/2016,4.0,19.0,2.0,9.9, 65,,2.60,10.35,,,,,
1/21/2016,4.0,20.0,1.8,9.9, 65,,2.60,10.35,,,,,
1/21/2016,3.0,1.0,2.2,9.8, 52,,0.65,10.37,0.97,43.34,15.78,2.04,239.66
1/21/2016,3.0,2.0,2.3,9.8, 55,,0.67,10.33,,,,,
1/21/2016,3.0,3.0,2.3,9.8, 59,,0.67,10.33,,,,,
1/21/2016,3.0,4.0,2.4,9.8, 60,,0.68,10.33,,,,,
1/21/2016,3.0,5.0,2.4,9.8, 60,,0.72,10.32,,,,,
1/21/2016,3.0,6.0,2.4,9.8, 61,,0.77,10.31,,,,,
1/21/2016,3.0,7.0,2.4,9.8, 61,,0.90,10.30,,,,,
1/21/2016,3.0,8.0,2.4,9.8, 62,,0.97,10.30,,,,,
1/21/2016,3.0,9.0,2.4,9.8, 63,,1.00,10.30,,,,,
1/21/2016,3.0,10.0,2.4,9.8, 66,,1.03,10.29,,,,,
1/21/2016,3.0,11.0,2.4,9.8, 68,,1.04,10.29,,,,,
1/21/2016,3.0,12.0,2.5,9.8, 71,,1.04,10.29,,,,,
1/21/2016,3.0,13.0,2.6,9.8, 71,,1.04,10.29,,,,,
1/21/2016,3.0,14.0,2.6,9.8, 73,,1.04,10.29,,,,,
1/21/2016,3.0,15.0,2.6,9.8, 76,,1.04,10.30,,,,,
1/21/2016,2.0,1.0,2.2,9.8, 54,,0.55,10.33,,,,,
1/21/2016,2.0,2.0,2.3,9.8, 59,,0.55,10.32,,,,,
1/21/2016,2.0,3.0,2.4,9.8, 62,,0.55,10.32,,,,,
1/21/2016,2.0,4.0,2.3,9.8, 61,,0.55,10.32,,,,,
1/21/2016,2.0,5.0,2.4,9.8, 62,,0.55,10.32,,,,,
1/21/2016,2.0,6.0,2.5,9.8, 62,,0.55,10.32,,,,,
1/21/2016,2.0,7.0,2.5,9.8, 62,,0.56,10.32,,,,,
1/21/2016,2.0,8.0,2.5,9.8, 62,,0.55,10.32,,,,,
1/21/2016,2.0,9.0,2.5,9.8, 62,,0.55,10.32,,,,,
1/21/2016,2.0,10.0,2.5,9.8, 62,,0.55,10.32,,,,,
1/21/2016,2.0,11.0,2.6,9.8, 65,,0.56,10.32,,,,,
1/21/2016,2.0,12.0,2.5,9.8, 70,,0.57,10.32,,,,,
1/21/2016,649.0,1.0,2.3,9.7, 70,,0.28,10.37,0.97,43.84,15.71,2.24,282.94
1/21/2016,649.0,2.0,2.4,9.7, 61,,0.28,10.36,,,,,
1/21/2016,649.0,3.0,2.6,9.7, 64,,0.28,10.35,,,,,
1/21/2016,649.0,4.0,2.6,9.7, 66,,0.28,10.30,,,,,
1/21/2016,649.0,5.0,2.7,9.7, 71,,0.28,10.29,,,,,
1/21/2016,649.0,6.0,2.7,9.7, 73,,0.28,10.28,,,,,
1/21/2016,649.0,7.0,2.7,9.7, 74,,0.28,10.28,,,,,
1/21/2016,649.0,8.0,2.7,9.7, 74,,0.28,10.28,,,,,
1/21/2016,649.0,9.0,2.6,9.7, 75,,0.28,10.28,,,,,
1/21/2016,649.0,10.0,2.5,9.7, 77,,0.28,10.28,,,,,
1/21/2016,649.0,11.0,2.5,9.7, 77,,0.28,10.29,,,,,
1/21/2016,649.0,12.0,2.5,9.7, 78,,0.28,10.29,,,,,
1/21/2016,649.0,13.0,2.5,9.7, 79,,0.28,10.29,,,,,
2/2/2016,36.0,1.0,8.0,8.7, 43,,25.88,10.81,1.68,41.98,9.78,5.59,63.74
2/2/2016,36.0,2.0,7.6,8.7, 43,,25.88,10.82,,,,,
2/2/2016,36.0,3.0,7.5,8.7, 43,,25.89,10.82,,,,,
2/2/2016,36.0,4.0,7.4,8.7, 46,,25.94,10.88,,,,,
2/2/2016,36.0,5.0,7.5,8.6, 61,,26.22,11.06,,,,,
2/2/2016,34.0,1.0,9.9,8.7,121,,25.53,10.38,,,,,
2/2/2016,34.0,2.0,9.5,8.7,126,,25.63,10.44,,,,,
2/2/2016,34.0,3.0,9.4,8.8,127,,25.83,10.56,,,,,
2/2/2016,34.0,4.0,9.1,8.7,114,,26.15,10.77,,,,,
2/2/2016,34.0,5.0,8.9,8.7, 88,,26.27,10.83,,,,,
2/2/2016,34.0,6.0,8.5,8.7, 66,,26.34,10.85,,,,,
2/2/2016,34.0,7.0,8.4,8.7, 50,,26.37,10.86,,,,,
2/2/2016,34.0,8.0,8.4,8.7, 45,,26.39,10.87,,,,,
2/2/2016,34.0,9.0,8.1,8.7, 46,,26.45,10.91,,,,,
2/2/2016,34.0,10.0,7.9,8.7, 50,,26.50,10.94,,,,,
2/2/2016,33.0,1.0,7.8,8.7, 36,,26.35,10.89,,,,,
2/2/2016,33.0,2.0,7.6,8.7, 33,,26.41,10.92,,,,,
2/2/2016,33.0,3.0,7.0,8.7, 32,,26.43,10.93,,,,,
2/2/2016,33.0,4.0,7.0,8.7, 32,,26.49,10.96,,,,,
2/2/2016,33.0,5.0,6.5,8.7, 30,,26.61,11.03,,,,,
2/2/2016,33.0,6.0,6.3,8.7, 29,,26.65,11.05,,,,,
2/2/2016,33.0,7.0,6.1,8.7, 29,,26.76,11.12,,,,,
2/2/2016,33.0,8.0,5.9,8.7, 30,,26.84,11.16,,,,,
2/2/2016,33.0,9.0,5.9,8.6, 36,,26.93,11.23,,,,,
2/2/2016,33.0,10.0,6.1,8.6, 39,,26.96,11.26,,,,,
2/2/2016,33.0,11.0,6.3,8.6, 45,,26.97,11.27,,,,,
2/2/2016,33.0,12.0,6.6,8.6, 59,,26.97,11.27,,,,,
2/2/2016,33.0,13.0,7.5,8.6, 69,,26.97,11.27,,,,,
2/2/2016,32.0,1.0,5.7,8.6, 24,,26.96,11.20,1.40,32.70,9.14,5.04,56.09
2/2/2016,32.0,2.0,5.7,8.6, 24,,26.96,11.21,,,,,
2/2/2016,32.0,3.0,5.8,8.7, 24,,26.96,11.21,,,,,
2/2/2016,32.0,4.0,5.8,8.6, 24,,26.96,11.21,,,,,
2/2/2016,32.0,5.0,5.5,8.7, 25,,26.96,11.21,,,,,
2/2/2016,32.0,6.0,5.4,8.7, 24,,26.96,11.21,,,,,
2/2/2016,32.0,7.0,5.5,8.6, 25,,26.97,11.23,,,,,
2/2/2016,32.0,8.0,5.4,8.7, 25,,26.97,11.23,,,,,
2/2/2016,32.0,9.0,5.5,8.6, 26,,27.00,11.25,,,,,
2/2/2016,32.0,10.0,6.1,8.6, 37,,27.07,11.28,,,,,
2/2/2016,32.0,11.0,6.2,8.6, 45,,27.09,11.29,,,,,
2/2/2016,31.0,1.0,4.4,8.7, 22,,27.00,11.37,,,,,
2/2/2016,31.0,2.0,4.4,8.7, 21,,26.99,11.37,,,,,
2/2/2016,31.0,3.0,4.3,8.7, 22,,26.99,11.37,,,,,
2/2/2016,31.0,4.0,4.2,8.7, 22,,27.01,11.39,,,,,
2/2/2016,31.0,5.0,4.2,8.7, 22,,27.05,11.42,,,,,
2/2/2016,31.0,6.0,4.2,8.7, 22,,27.11,11.44,,,,,
2/2/2016,31.0,7.0,4.4,8.6, 24,,27.16,11.43,,,,,
2/2/2016,31.0,8.0,4.6,8.6, 28,,27.21,11.41,,,,,
2/2/2016,31.0,9.0,4.7,8.6, 30,,27.24,11.40,,,,,
2/2/2016,31.0,10.0,4.9,8.6, 31,,27.24,11.40,,,,,
2/2/2016,31.0,11.0,5.0,8.5, 36,,27.27,11.40,,,,,
2/2/2016,31.0,12.0,5.7,8.5, 43,,27.28,11.40,,,,,
2/2/2016,30.0,1.0,3.5,8.8, 12,,26.35,11.60,1.23,32.27,11.64,3.33,49.43
2/2/2016,30.0,2.0,3.8,8.8, 11,,26.36,11.61,,,,,
2/2/2016,30.0,3.0,3.8,8.8, 11,,26.37,11.61,,,,,
2/2/2016,30.0,4.0,3.7,8.8, 11,,26.38,11.62,,,,,
2/2/2016,30.0,5.0,3.5,8.8, 11,,26.39,11.62,,,,,
2/2/2016,30.0,6.0,3.4,8.8, 12,,26.49,11.65,,,,,
2/2/2016,30.0,7.0,3.3,8.7, 13,,26.77,11.69,,,,,
2/2/2016,30.0,8.0,3.4,8.7, 15,,26.89,11.67,,,,,
2/2/2016,30.0,9.0,3.8,8.7, 18,,27.08,11.59,,,,,
2/2/2016,30.0,10.0,4.2,8.7, 20,,27.13,11.58,,,,,
2/2/2016,30.0,11.0,4.1,8.6, 22,,27.24,11.55,,,,,
2/2/2016,30.0,12.0,4.3,8.6, 30,,27.33,11.51,,,,,
2/2/2016,29.5,1.0,3.4,8.7, 14,,26.46,11.65,,,,,
2/2/2016,29.5,2.0,3.5,8.7, 15,,26.46,11.65,,,,,
2/2/2016,29.5,3.0,3.6,8.7, 15,,26.47,11.65,,,,,
2/2/2016,29.5,4.0,3.6,8.7, 14,,26.47,11.64,,,,,
2/2/2016,29.5,5.0,3.7,8.7, 15,,26.58,11.63,,,,,
2/2/2016,29.5,6.0,3.8,8.7, 15,,26.74,11.67,,,,,
2/2/2016,29.5,7.0,3.9,8.6, 15,,26.91,11.72,,,,,
2/2/2016,29.5,8.0,3.8,8.6, 16,,27.14,11.72,,,,,
2/2/2016,29.5,9.0,4.2,8.6, 17,,27.23,11.66,,,,,
2/2/2016,29.5,10.0,4.2,8.6, 18,,27.31,11.63,,,,,
2/2/2016,29.5,11.0,4.4,8.6, 22,,27.37,11.62,,,,,
2/2/2016,29.5,12.0,5.0,8.6, 31,,27.41,11.61,,,,,
2/2/2016,29.5,13.0,5.6,8.5, 38,,27.43,11.62,,,,,
2/2/2016,29.0,1.0,3.2,8.8, 14,,25.89,11.53,,,,,
2/2/2016,29.0,2.0,3.5,8.8, 14,,26.09,11.64,,,,,
2/2/2016,29.0,3.0,3.5,8.7, 14,,26.20,11.69,,,,,
2/2/2016,29.0,4.0,3.4,8.7, 13,,26.27,11.72,,,,,
2/2/2016,29.0,5.0,3.4,8.7, 13,,26.31,11.74,,,,,
2/2/2016,29.0,6.0,3.5,8.7, 13,,26.35,11.76,,,,,
2/2/2016,29.0,7.0,3.7,8.7, 13,,26.36,11.77,,,,,
2/2/2016,29.0,8.0,3.8,8.6, 13,,26.53,11.82,,,,,
2/2/2016,29.0,9.0,3.7,8.5, 14,,27.21,11.81,,,,,
2/2/2016,29.0,10.0,4.1,8.5, 21,,27.48,11.74,,,,,
2/2/2016,29.0,11.0,4.6,8.5, 37,,27.52,11.73,,,,,
2/2/2016,29.0,12.0,4.9,8.4, 43,,27.52,11.73,,,,,
2/2/2016,29.0,13.0,5.0,8.5, 45,,27.52,11.73,,,,,
2/2/2016,29.0,14.0,5.0,8.4, 49,,27.53,11.73,,,,,
2/2/2016,28.0,1.0,2.7,8.8, 10,,25.74,11.80,,,,,
2/2/2016,28.0,2.0,3.2,8.8,  9,,25.74,11.80,,,,,
2/2/2016,28.0,3.0,3.5,8.8,  8,,25.74,11.80,,,,,
2/2/2016,28.0,4.0,3.7,8.8,  8,,25.74,11.80,,,,,
2/2/2016,28.0,5.0,3.5,8.8,  9,,25.74,11.79,,,,,
2/2/2016,28.0,6.0,3.5,8.8,  9,,25.75,11.80,,,,,
2/2/2016,28.0,7.0,3.3,8.8,  9,,25.81,11.81,,,,,
2/2/2016,28.0,8.0,3.2,8.7,  9,,26.02,11.82,,,,,
2/2/2016,28.0,9.0,3.1,8.7, 10,,26.38,11.84,,,,,
2/2/2016,28.0,10.0,3.3,8.7, 11,,26.66,11.88,,,,,
2/2/2016,28.0,11.0,3.5,8.6, 12,,26.83,11.90,,,,,
2/2/2016,28.0,12.0,3.7,8.5, 18,,27.27,11.83,,,,,
2/2/2016,28.0,13.0,4.1,8.5, 39,,27.57,11.75,,,,,
2/2/2016,27.0,1.0,2.9,8.8,  7,,25.26,11.88,1.56,28.84,14.64,3.17,56.42
2/2/2016,27.0,2.0,3.0,8.8,  7,,25.28,11.88,,,,,
2/2/2016,27.0,3.0,3.5,8.8,  6,,25.40,11.90,,,,,
2/2/2016,27.0,4.0,3.6,8.8,  7,,25.93,11.98,,,,,
2/2/2016,27.0,5.0,3.2,8.8,  8,,26.08,11.91,,,,,
2/2/2016,27.0,6.0,3.2,8.7,  9,,26.56,11.98,,,,,
2/2/2016,27.0,7.0,3.3,8.5, 11,,27.09,11.98,,,,,
2/2/2016,27.0,8.0,3.7,8.4, 20,,27.32,11.95,,,,,
2/2/2016,27.0,9.0,4.0,8.4, 23,,27.34,11.95,,,,,
2/2/2016,27.0,10.0,4.2,8.4, 25,,27.35,11.95,,,,,
2/2/2016,27.0,11.0,4.4,8.4, 27,,27.36,11.95,,,,,
2/2/2016,26.0,1.0,2.5,8.5,  7,,24.43,11.91,,,,,
2/2/2016,26.0,2.0,3.1,8.9,  7,,24.43,11.91,,,,,
2/2/2016,26.0,3.0,3.2,8.9,  6,,24.43,11.91,,,,,
2/2/2016,26.0,4.0,3.2,8.9,  7,,24.51,11.91,,,,,
2/2/2016,26.0,5.0,3.0,8.8,  7,,25.42,11.99,,,,,
2/2/2016,26.0,6.0,3.0,8.8,  7,,25.96,11.94,,,,,
2/2/2016,26.0,7.0,3.1,8.5, 11,,26.84,12.06,,,,,
2/2/2016,26.0,8.0,3.3,8.5, 16,,27.12,12.08,,,,,
2/2/2016,26.0,9.0,3.5,8.5, 20,,27.15,12.08,,,,,
2/2/2016,26.0,10.0,3.5,8.4, 22,,27.17,12.08,,,,,
2/2/2016,25.0,1.0,2.5,8.7,  9,,24.69,12.10,,,,,
2/2/2016,25.0,2.0,3.0,8.7,  8,,24.70,12.09,,,,,
2/2/2016,25.0,3.0,3.2,8.7,  7,,24.70,12.08,,,,,
2/2/2016,25.0,4.0,3.3,8.7,  7,,24.82,12.08,,,,,
2/2/2016,25.0,5.0,3.0,8.6,  8,,25.83,12.12,,,,,
2/2/2016,25.0,6.0,2.9,8.5, 10,,26.54,12.10,,,,,
2/2/2016,25.0,7.0,2.9,8.5, 12,,26.60,12.13,,,,,
2/2/2016,25.0,8.0,3.0,8.5, 11,,26.62,12.14,,,,,
2/2/2016,24.0,1.0,2.4,8.8,  7,,24.34,12.12,1.72,28.41,15.56,2.86,46.77
2/2/2016,24.0,2.0,2.8,8.9,  6,,24.33,12.12,,,,,
2/2/2016,24.0,3.0,3.2,8.9,  6,,24.34,12.12,,,,,
2/2/2016,24.0,4.0,3.3,8.8,  6,,24.34,12.12,,,,,
2/2/2016,24.0,5.0,3.2,8.8,  6,,24.43,12.10,,,,,
2/2/2016,24.0,6.0,3.0,8.7,  6,,24.63,12.13,,,,,
2/2/2016,24.0,7.0,2.7,8.6,  7,,25.15,12.20,,,,,
2/2/2016,24.0,8.0,2.5,8.3,  8,,26.05,12.26,,,,,
2/2/2016,24.0,9.0,2.7,8.3, 11,,26.52,12.28,,,,,
2/2/2016,24.0,10.0,2.9,8.2, 12,,26.56,12.28,,,,,
2/2/2016,23.0,1.0,2.4,8.9,  6,,24.64,12.06,,,,,
2/2/2016,23.0,2.0,3.0,8.9,  6,,24.63,12.06,,,,,
2/2/2016,23.0,3.0,3.2,8.9,  6,,24.64,12.06,,,,,
2/2/2016,23.0,4.0,3.4,8.9,  6,,24.72,12.06,,,,,
2/2/2016,23.0,5.0,3.3,8.8,  6,,24.81,12.08,,,,,
2/2/2016,23.0,6.0,3.2,8.7,  6,,25.01,12.09,,,,,
2/2/2016,23.0,7.0,3.1,8.7,  6,,25.20,12.14,,,,,
2/2/2016,23.0,8.0,3.0,8.6,  7,,25.30,12.17,,,,,
2/2/2016,23.0,9.0,2.9,8.6,  7,,25.38,12.20,,,,,
2/2/2016,23.0,10.0,2.9,8.5,  7,,25.61,12.23,,,,,
2/2/2016,23.0,11.0,2.9,8.5,  9,,25.86,12.25,,,,,
2/2/2016,23.0,12.0,2.9,8.4, 12,,26.16,12.27,,,,,
2/2/2016,23.0,13.0,3.0,8.4, 16,,26.32,12.28,,,,,
2/2/2016,23.0,14.0,3.1,8.4, 18,,26.35,12.28,,,,,
2/2/2016,22.0,1.0,2.7,8.9,  6,,23.87,12.10,1.30,23.63,13.21,2.61,67.41
2/2/2016,22.0,2.0,2.9,8.9,  6,,23.87,12.10,,,,,
2/2/2016,22.0,3.0,3.2,8.9,  6,,23.88,12.07,,,,,
2/2/2016,22.0,4.0,3.5,8.9,  5,,23.91,12.06,,,,,
2/2/2016,22.0,5.0,3.4,8.8,  6,,23.95,12.06,,,,,
2/2/2016,22.0,6.0,3.2,8.8,  7,,24.04,12.05,,,,,
2/2/2016,22.0,7.0,2.9,8.7,  7,,24.38,12.10,,,,,
2/2/2016,22.0,8.0,2.8,8.5,  7,,25.37,12.23,,,,,
2/2/2016,22.0,9.0,2.7,8.4, 11,,25.89,12.29,,,,,
2/2/2016,22.0,10.0,2.9,8.4, 14,,26.02,12.31,,,,,
2/2/2016,22.0,11.0,2.9,8.4, 17,,26.08,12.33,,,,,
2/2/2016,22.0,12.0,3.1,8.4, 19,,26.14,12.34,,,,,
2/2/2016,22.0,13.0,3.0,8.4, 21,,26.18,12.36,,,,,
2/2/2016,22.0,14.0,3.0,8.3, 21,,26.27,12.39,,,,,
2/2/2016,22.0,15.0,2.9,8.3, 23,,26.50,12.46,,,,,
2/2/2016,22.0,16.0,2.6,8.2, 22,,27.08,12.63,,,,,
2/2/2016,22.0,17.0,2.1,8.1, 16,,27.50,12.75,,,,,
2/2/2016,22.0,18.0,1.9,8.1, 12,,27.79,12.81,,,,,
2/2/2016,21.0,1.0,2.5,8.8,  6,,24.07,12.20,,,,,
2/2/2016,21.0,2.0,2.7,8.8,  6,,24.07,12.19,,,,,
2/2/2016,21.0,3.0,3.2,8.8,  6,,24.15,12.15,,,,,
2/2/2016,21.0,4.0,3.3,8.8,  6,,24.26,12.17,,,,,
2/2/2016,21.0,5.0,3.1,8.7,  6,,24.35,12.20,,,,,
2/2/2016,21.0,6.0,3.0,8.7,  6,,24.40,12.20,,,,,
2/2/2016,21.0,7.0,2.9,8.7,  7,,24.66,12.13,,,,,
2/2/2016,21.0,8.0,2.9,8.7, 10,,24.80,12.09,,,,,
2/2/2016,21.0,9.0,3.0,8.7, 13,,24.90,12.10,,,,,
2/2/2016,21.0,10.0,3.0,8.6, 15,,25.08,12.14,,,,,
2/2/2016,21.0,11.0,2.9,8.6, 17,,25.30,12.20,,,,,
2/2/2016,21.0,12.0,2.9,8.5, 17,,25.50,12.26,,,,,
2/2/2016,21.0,13.0,2.8,8.4, 17,,25.86,12.35,,,,,
2/2/2016,21.0,14.0,2.5,8.3, 17,,26.37,12.49,,,,,
2/2/2016,21.0,15.0,2.2,8.2, 16,,26.94,12.63,,,,,
2/2/2016,21.0,16.0,2.0,8.1, 15,,27.26,12.71,,,,,
2/2/2016,20.0,1.0,2.3,8.9, 10,,23.95,12.17,,,,,
2/2/2016,20.0,2.0,2.4,8.8,  7,,23.97,12.17,,,,,
2/2/2016,20.0,3.0,2.9,8.8,  6,,24.17,12.16,,,,,
2/2/2016,20.0,4.0,2.9,8.7,  7,,24.45,12.17,,,,,
2/2/2016,20.0,5.0,2.9,8.7,  7,,24.68,12.20,,,,,
2/2/2016,20.0,6.0,2.7,8.6,  7,,25.00,12.24,,,,,
2/2/2016,20.0,7.0,2.5,8.6,  8,,25.18,12.27,,,,,
2/2/2016,20.0,8.0,2.5,8.5,  8,,25.36,12.29,,,,,
2/2/2016,20.0,9.0,2.4,8.4,  8,,25.83,12.38,,,,,
2/2/2016,20.0,10.0,2.4,8.3,  8,,26.40,12.49,,,,,
2/2/2016,20.0,11.0,2.2,8.3,  8,,26.81,12.56,,,,,
2/2/2016,20.0,12.0,2.1,8.2,  9,,27.20,12.63,,,,,
2/2/2016,20.0,13.0,2.2,8.2, 10,,27.55,12.69,,,,,
2/2/2016,20.0,14.0,1.9,8.1, 12,,27.80,12.74,,,,,
2/2/2016,20.0,15.0,1.9,8.1, 13,,28.07,12.79,,,,,
2/2/2016,20.0,16.0,1.9,8.1, 15,,28.23,12.81,,,,,
2/2/2016,20.0,17.0,1.9,8.1, 15,,28.30,12.83,,,,,
2/2/2016,20.0,18.0,1.8,8.1, 16,,28.43,12.85,,,,,
2/2/2016,20.0,19.0,1.9,8.1, 16,,28.45,12.86,,,,,
2/2/2016,20.0,20.0,1.9,8.0, 17,,28.50,12.87,,,,,
2/2/2016,20.0,21.0,1.8,8.0, 17,,28.61,12.88,,,,,
2/2/2016,20.0,22.0,2.0,8.0, 21,,28.72,12.90,,,,,
2/2/2016,20.0,23.0,2.1,8.0, 26,,28.82,12.91,,,,,
2/2/2016,18.0,1.0,1.8,8.7,  8,,24.02,12.28,1.05,23.20,12.35,2.10,66.41
2/2/2016,18.0,2.0,2.0,8.6,  8,,24.00,12.29,,,,,
2/2/2016,18.0,3.0,2.2,8.6,  9,,24.01,12.28,,,,,
2/2/2016,18.0,4.0,2.5,8.7,  8,,24.03,12.26,,,,,
2/2/2016,18.0,5.0,2.5,8.7,  8,,24.02,12.24,,,,,
2/2/2016,18.0,6.0,2.6,8.7,  8,,24.01,12.23,,,,,
2/2/2016,18.0,7.0,2.6,8.7,  8,,24.01,12.23,,,,,
2/2/2016,18.0,8.0,2.6,8.7,  8,,24.02,12.24,,,,,
2/2/2016,18.0,9.0,2.6,8.7,  8,,24.03,12.24,,,,,
2/2/2016,18.0,10.0,2.7,8.7,  8,,24.02,12.24,,,,,
2/2/2016,18.0,11.0,2.7,8.7,  8,,24.02,12.24,,,,,
2/2/2016,18.0,12.0,2.7,8.7,  8,,24.02,12.24,,,,,
2/2/2016,18.0,13.0,2.7,8.7,  8,,24.05,12.24,,,,,
2/2/2016,18.0,14.0,2.7,8.6,  9,,24.44,12.31,,,,,
2/2/2016,18.0,15.0,2.6,8.6, 10,,24.67,12.35,,,,,
2/2/2016,18.0,16.0,2.4,8.5, 11,,24.89,12.37,,,,,
2/2/2016,18.0,17.0,2.3,8.5, 11,,24.98,12.38,,,,,
2/2/2016,18.0,18.0,2.4,8.5, 12,,25.09,12.38,,,,,
2/2/2016,18.0,19.0,2.3,8.5, 12,,25.28,12.40,,,,,
2/2/2016,18.0,20.0,2.3,8.4, 13,,26.34,12.50,,,,,
2/2/2016,18.0,21.0,2.3,8.2, 17,,27.60,12.64,,,,,
2/2/2016,18.0,22.0,2.4,8.1, 23,,28.55,12.76,,,,,
2/2/2016,18.0,23.0,2.4,8.1, 24,,28.72,12.78,,,,,
2/2/2016,18.0,24.0,2.3,8.1, 26,,29.14,12.84,,,,,
2/2/2016,18.0,25.0,2.3,8.0, 27,,29.40,12.87,,,,,
2/2/2016,18.0,26.0,2.3,8.0, 28,,29.52,12.88,,,,,
2/2/2016,18.0,27.0,2.4,8.0, 28,,29.51,12.88,,,,,
2/2/2016,18.0,28.0,2.3,8.0, 28,,29.62,12.90,,,,,
2/2/2016,18.0,29.0,2.4,8.0, 28,,29.68,12.91,,,,,
2/2/2016,18.0,30.0,2.4,8.0, 29,,30.14,12.97,,,,,
2/2/2016,18.0,31.0,2.4,7.9, 31,,30.63,13.03,,,,,
2/2/2016,18.0,32.0,2.4,7.9, 35,,30.86,13.06,,,,,
2/2/2016,18.0,33.0,2.7,7.8, 40,,31.01,13.08,,,,,
2/10/2016,18.0,1.0,2.0,8.2, 15,,26.09,12.89,,,,,
2/10/2016,18.0,2.0,1.9,8.2, 14,,26.41,12.91,,,,,
2/10/2016,18.0,3.0,2.0,8.2, 15,,26.63,12.93,,,,,
2/10/2016,18.0,4.0,2.1,8.2, 15,,26.68,12.93,,,,,
2/10/2016,18.0,5.0,2.2,8.2, 15,,26.82,12.94,,,,,
2/10/2016,18.0,6.0,2.2,8.2, 15,,27.02,12.96,,,,,
2/10/2016,18.0,7.0,2.2,8.1, 15,,27.03,12.96,,,,,
2/10/2016,18.0,8.0,2.1,8.1, 14,,27.04,12.96,,,,,
2/10/2016,18.0,9.0,2.2,8.1, 14,,27.22,12.98,,,,,
2/10/2016,18.0,10.0,2.2,8.1, 14,,27.26,12.98,,,,,
2/10/2016,18.0,11.0,2.2,8.1, 14,,27.28,12.98,,,,,
2/10/2016,18.0,12.0,2.2,8.1, 14,,27.30,12.98,,,,,
2/10/2016,18.0,13.0,2.2,8.1, 14,,27.32,12.98,,,,,
2/10/2016,18.0,14.0,2.2,8.1, 14,,27.34,12.98,,,,,
2/10/2016,18.0,15.0,2.2,8.1, 13,,27.34,12.98,,,,,
2/10/2016,18.0,16.0,2.2,8.1, 13,,27.43,12.99,,,,,
2/10/2016,18.0,17.0,2.2,8.1, 13,,27.50,13.00,,,,,
2/10/2016,18.0,18.0,2.1,8.1, 13,,27.50,13.00,,,,,
2/10/2016,18.0,19.0,2.1,8.1, 13,,27.50,13.00,,,,,
2/10/2016,18.0,20.0,2.2,8.1, 13,,27.48,13.00,,,,,
2/10/2016,18.0,21.0,2.1,8.1, 13,,27.48,13.00,,,,,
2/10/2016,18.0,22.0,2.1,8.1, 13,,27.54,13.00,,,,,
2/10/2016,18.0,23.0,2.0,8.1, 13,,27.58,13.00,,,,,
2/10/2016,18.0,24.0,2.1,8.1, 13,,27.59,13.00,,,,,
2/10/2016,18.0,25.0,2.1,8.1, 13,,27.58,13.00,,,,,
2/10/2016,18.0,26.0,2.1,8.1, 13,,27.60,13.00,,,,,
2/10/2016,18.0,27.0,2.2,8.1, 13,,27.60,13.00,,,,,
2/10/2016,18.0,28.0,2.1,8.1, 12,,27.59,13.00,,,,,
2/10/2016,18.0,29.0,2.1,8.1, 13,,27.64,13.00,,,,,
2/10/2016,18.0,30.0,2.1,8.1, 13,,27.66,13.00,,,,,
2/10/2016,18.0,31.0,2.2,8.1, 12,,27.68,13.00,,,,,
2/10/2016,18.0,32.0,2.2,8.1, 12,,27.73,13.00,,,,,
2/10/2016,18.0,33.0,2.2,8.1, 12,,27.89,13.00,,,,,
2/10/2016,18.0,34.0,2.2,8.1, 12,,27.92,13.00,,,,,
2/10/2016,18.0,35.0,2.2,8.1, 13,,28.25,12.99,,,,,
2/10/2016,18.0,36.0,2.2,8.0, 17,,28.65,12.99,,,,,
2/10/2016,18.0,37.0,2.1,8.0, 20,,28.75,12.99,,,,,
2/10/2016,17.0,1.0,1.8,8.0, 10,,25.55,12.95,,,,,
2/10/2016,17.0,2.0,1.9,8.1, 12,,26.74,13.01,,,,,
2/10/2016,17.0,3.0,1.9,8.1, 13,,27.28,13.02,,,,,
2/10/2016,17.0,4.0,1.9,8.1, 14,,27.48,13.03,,,,,
2/10/2016,17.0,5.0,2.0,8.0, 15,,27.80,13.04,,,,,
2/10/2016,17.0,6.0,2.0,8.0, 16,,28.04,13.04,,,,,
2/10/2016,17.0,7.0,2.0,8.0, 16,,28.20,13.03,,,,,
2/10/2016,17.0,8.0,1.9,8.0, 16,,28.29,13.03,,,,,
2/10/2016,17.0,9.0,1.9,8.0, 17,,28.44,13.03,,,,,
2/10/2016,17.0,10.0,2.0,8.0, 25,,28.62,13.03,,,,,
2/10/2016,17.0,11.0,1.7,8.0, 27,,28.64,13.03,,,,,
2/10/2016,17.0,12.0,1.6,8.0, 31,,28.65,13.03,,,,,
2/10/2016,16.0,1.0,1.4,8.4, 20,,22.30,12.89,,,,,
2/10/2016,16.0,2.0,1.7,8.4, 20,,22.68,12.91,,,,,
2/10/2016,16.0,3.0,1.7,8.3, 20,,23.34,12.95,,,,,
2/10/2016,16.0,4.0,1.7,8.3, 20,,23.84,12.97,,,,,
